"","x"
"238.95",10486030.7870116
"239",10516281.3894255
"239.05",10461564.2079884
"239.1",10700414.0826421
"239.15",10399604.1775456
"239.2",10241223.6240406
"239.25",10493955.1347464
"239.3",10600033.9111334
"239.35",10392018.0854887
"239.4",10278267.6570842
"239.45",9997106.1521446
"239.5",10300842.4108836
"239.55",10055884.3698621
"239.6",10194074.1684911
"239.65",10066057.3160099
"239.7",10182161.8246498
"239.75",9939602.13822814
"239.8",10096316.7750027
"239.85",9860773.94584518
"239.9",10086547.4151532
"239.95",9853972.31100082
"240",10083786.0334866
"240.05",9882791.23555769
"240.1",10062315.8520904
"240.15",10302965.4559948
"240.2",9773686.95691488
"240.25",9625547.39013111
"240.3",9752476.20724975
"240.35",9702705.69698719
"240.4",10067484.6632132
"240.45",10403333.5649714
"240.5",10591737.9763287
"240.55",10391174.0856333
"240.6",10199759.5691182
"240.65",9955796.59306861
"240.7",10316067.3921785
"240.75",10400567.9294186
"240.8",9996154.79094561
"240.85",9835153.40843577
"240.9",10102247.5866225
"240.95",9919762.46139289
"241",9759136.21754745
"241.05",10028519.1889796
"241.1",9991475.79041079
"241.15",9702183.27258581
"241.2",9697547.66039021
"241.25",9700427.55992237
"241.3",9830298.34809163
"241.35",9593594.7037918
"241.4",9741669.30872712
"241.45",9643186.31375955
"241.5",9739413.77248643
"241.55",9530807.64416076
"241.6",9503409.67762113
"241.65",9831778.79589066
"241.7",9614403.29568981
"241.75",9375381.13450733
"241.8",9829008.16717842
"241.85",9582841.00833422
"241.9",9295125.39722141
"241.95",9001822.4033149
"242",9083985.77128056
"242.05",9223623.01452249
"242.1",9215796.82926812
"242.15",9189971.18798466
"242.2",9316116.96129994
"242.25",9157461.86283975
"242.3",9227481.11584945
"242.35",9239440.29051788
"242.4",9369435.45211227
"242.45",9238368.09380108
"242.5",9253663.53276836
"242.55",9301212.11391136
"242.6",9378776.06084333
"242.65",9459482.23535798
"242.7",9523395.2732024
"242.75",9250075.56209262
"242.8",9337151.30765533
"242.85",9488308.69209038
"242.9",9401131.48863812
"242.95",9297131.88012832
"243",9187332.86600447
"243.05",9132641.19439561
"243.1",9184573.94910235
"243.15",9343865.49920407
"243.2",9138735.89357674
"243.25",9059862.04511668
"243.3",9271148.7258346
"243.35",8915642.34752223
"243.4",9078412.21160567
"243.45",9208018.83100308
"243.5",9106137.54050355
"243.55",8927774.41835772
"243.6",8862462.71026778
"243.65",8900021.17189035
"243.7",9129198.57990534
"243.75",9025737.15707311
"243.8",9101008.00783562
"243.85",9027779.66783594
"243.9",9144065.2004634
"243.95",9110909.01171173
"244",9193986.48333276
"244.05",9219096.68837978
"244.1",9257425.99468091
"244.15",9418397.24350413
"244.2",9214025.33574664
"244.25",9574359.20600355
"244.3",9433810.69483016
"244.35",9500505.36559415
"244.4",9898917.38567994
"244.45",10003163.7226851
"244.5",9818559.51307864
"244.55",9690653.97522302
"244.6",9547104.0336102
"244.65",9305548.64423584
"244.7",9302175.04920607
"244.75",9214324.89277585
"244.8",9293955.26324603
"244.85",9273503.15899443
"244.9",9519432.35567862
"244.95",9216430.36352487
"245",9244662.33291843
"245.05",9261920.77361655
"245.1",9220574.27179523
"245.15",9608701.60379019
"245.2",9543894.10754924
"245.25",9494756.73413804
"245.3",9400222.14444571
"245.35",8985916.67579107
"245.4",9645496.61419776
"245.45",9166931.74398251
"245.5",9376753.20191948
"245.55",9129172.16051077
"245.6",9514948.76115914
"245.65",9386876.43887544
"245.7",9728258.15192314
"245.75",9554431.48400927
"245.8",9953700.63769593
"245.85",9578414.83560947
"245.9",9812747.86916575
"245.95",9828143.28990517
"246",9805856.73157517
"246.05",9829093.4435503
"246.1",9866347.48389383
"246.15",10012684.2009606
"246.2",10105100.2053792
"246.25",11053280.9380804
"246.3",10862869.1390924
"246.35",10138240.2081577
"246.4",10019561.1817364
"246.45",10036588.9463199
"246.5",9987242.65651916
"246.55",9897791.83069371
"246.6",9747511.05169934
"246.65",9837146.96197338
"246.7",10562325.3475603
"246.75",10879189.9088239
"246.8",11028683.470341
"246.85",10678605.1418213
"246.9",10898009.3853879
"246.95",11467372.2940208
"247",10818567.8024592
"247.05",10412045.4552372
"247.1",10503419.8180567
"247.15",11325407.1488073
"247.2",11454967.8030136
"247.25",10998127.7330281
"247.3",10707807.9131933
"247.35",10599988.3087771
"247.4",10418875.6268495
"247.45",10171811.3011467
"247.5",10239193.3697946
"247.55",10067836.0711774
"247.6",10510319.9685679
"247.65",10260215.235285
"247.7",10041959.8209731
"247.75",10136430.3109362
"247.8",10345071.9202973
"247.85",10254236.6366629
"247.9",9724813.98769882
"247.95",9975915.92198469
"248",10325659.1411466
"248.05",10273575.5740034
"248.1",10330681.8045235
"248.15",10283575.0059874
"248.2",10198579.3904521
"248.25",10242697.5932709
"248.3",9805122.10360201
"248.35",9722972.50787934
"248.4",9408024.79502158
"248.45",9457970.98909042
"248.5",9179704.80633532
"248.55",9448551.47852633
"248.6",9287353.82972233
"248.65",10045241.298659
"248.7",9776080.41960761
"248.75",9968909.37285062
"248.8",10362846.5666345
"248.85",10348110.1862075
"248.9",10050127.3416234
"248.95",9894419.2015835
"249",10016488.1415244
"249.05",9863100.69822545
"249.1",10055027.4734031
"249.15",10003465.002366
"249.2",10209114.2687061
"249.25",10007300.00448
"249.3",10301253.1386723
"249.35",10212272.5538673
"249.4",10254140.6919159
"249.45",10298033.7840092
"249.5",9904031.83949335
"249.55",10611038.7337204
"249.6",10892176.2072958
"249.65",10881731.597953
"249.7",10534008.7016799
"249.75",10695507.5033691
"249.8",10643454.0005176
"249.85",10225405.8382989
"249.9",10968670.4602207
"249.95",10584463.3080562
"250",11252162.9602355
"250.05",11095230.1423787
"250.1",11289111.3872012
"250.15",11062198.2845875
"250.2",11383097.5474045
"250.25",11166253.5670482
"250.3",11102099.0201526
"250.35",11526667.5505177
"250.4",11433475.3933398
"250.45",11277986.9943917
"250.5",11337152.6231917
"250.55",13019487.5054139
"250.6",13308821.4139908
"250.65",12856741.4389038
"250.7",12772923.0863821
"250.75",12159926.0596411
"250.8",12157774.9292884
"250.85",12587048.1741976
"250.9",12266719.4805737
"250.95",11725806.3600939
"251",12376761.8146107
"251.05",16251054.269794
"251.1",23836580.1400001
"251.15",33856654.6135208
"251.2",33707910.9251183
"251.25",31999858.1751791
"251.3",31338275.7623995
"251.35",32094830.2230769
"251.4",32210866.8706292
"251.45",37168354.10812
"251.5",36502794.1157188
"251.55",34660751.3536531
"251.6",32510605.184549
"251.65",32762536.2540913
"251.7",32038873.7554399
"251.75",33212164.6290122
"251.8",32377098.1212888
"251.85",31401207.9147221
"251.9",45433035.4226245
"251.95",44221553.0258254
"252",51879518.9870001
"252.05",49888442.5531621
"252.1",48761478.5319424
"252.15",45697771.0301982
"252.2",45317969.7151126
"252.25",43347719.5951156
"252.3",42847765.115348
"252.35",43290260.7671522
"252.4",41349047.3245721
"252.45",40857216.3263227
"252.5",63537723.5379734
"252.55",59077968.9376506
"252.6",54056047.6161826
"252.65",54482708.2975823
"252.7",62485740.8091678
"252.75",57907079.3477622
"252.8",55118805.3391792
"252.85",52189888.497587
"252.9",48458629.6898995
"252.95",46213598.3384268
"253",44609333.7661146
"253.05",41457374.1047016
"253.1",38883538.050088
"253.15",39806520.6203064
"253.2",38693669.5210812
"253.25",35889209.4194915
"253.3",36021220.7540914
"253.35",36078531.9650456
"253.4",34553691.151549
"253.45",33558243.6382418
"253.5",32305459.9742912
"253.55",30523709.0271516
"253.6",30176555.6640929
"253.65",30618170.3918936
"253.7",29637190.5719767
"253.75",29430647.4644804
"253.8",28763225.442626
"253.85",28679198.3259804
"253.9",28687949.2428828
"253.95",27427234.8285069
"254",27996835.2247625
"254.05",26400281.6837872
"254.1",26854220.4467511
"254.15",25845782.3537528
"254.2",24804400.0045114
"254.25",27681209.6939182
"254.3",27049488.4438663
"254.35",26566196.1717843
"254.4",26396349.4491444
"254.45",27109904.6083597
"254.5",26170052.4500289
"254.55",25676687.6190284
"254.6",24857500.6143582
"254.65",25028337.3585826
"254.7",24385701.483788
"254.75",24962792.2844361
"254.8",25721223.2396596
"254.85",26100084.7359332
"254.9",25895881.8830706
"254.95",26394685.082288
"255",25919412.7499389
"255.05",26886234.0816043
"255.1",26240390.2522583
"255.15",26862152.5569375
"255.2",26767618.6383837
"255.25",26794225.4530936
"255.3",26474277.6060255
"255.35",26658760.3498874
"255.4",26923257.8067534
"255.45",26441359.5878036
"255.5",25771317.4788145
"255.55",25152517.9686548
"255.6",25995079.6098732
"255.65",26481389.8724331
"255.7",25793447.4841164
"255.75",25865713.2468398
"255.8",25476993.7398917
"255.85",24878594.2994141
"255.9",23641136.4745407
"255.95",23292356.7680761
"256",23496364.4824506
"256.05",22850989.5651974
"256.1",22683050.585979
"256.15",21558550.3494521
"256.2",21455677.494858
"256.25",20688696.2696603
"256.3",20238814.4299307
"256.35",19656974.310164
"256.4",19784731.4821763
"256.45",19106671.6858511
"256.5",19305332.2798596
"256.55",18990081.7520433
"256.6",17697287.0030738
"256.65",18938099.3458299
"256.7",18581759.1211989
"256.75",18375435.6999922
"256.8",18911537.794484
"256.85",18403195.6176636
"256.9",17853702.703671
"256.95",17398266.79035
"257",17851465.0303483
"257.05",17702878.4831376
"257.1",17055830.3278077
"257.15",17009139.8751856
"257.2",16772105.0655513
"257.25",16529249.105964
"257.3",17649490.1991903
"257.35",17649749.1867713
"257.4",17535861.4070531
"257.45",17697969.0735889
"257.5",17120338.0898885
"257.55",17279593.3313841
"257.6",17207651.2717149
"257.65",16823098.2016157
"257.7",17404090.8464801
"257.75",16895779.3670902
"257.8",17182470.5666321
"257.85",17338111.5866205
"257.9",18002312.6684499
"257.95",18339593.4653191
"258",18315476.5208044
"258.05",19132391.7552591
"258.1",19281989.1405385
"258.15",19106729.360444
"258.2",18992761.2187573
"258.25",18631173.7358033
"258.3",18583754.1589767
"258.35",17902274.4991644
"258.4",17474660.5440875
"258.45",17647639.3764465
"258.5",16633001.5662904
"258.55",17060470.6111889
"258.6",15955506.3554094
"258.65",16680229.9403442
"258.7",17412393.4133554
"258.75",16551605.7261031
"258.8",16045974.5814275
"258.85",16010870.8580091
"258.9",15589905.4828844
"258.95",15763517.943781
"259",15347893.5564916
"259.05",15165322.0912192
"259.1",15250047.0945689
"259.15",15418259.4597776
"259.2",16663077.1773417
"259.25",16512952.3174371
"259.3",16463595.0600309
"259.35",16764338.0682576
"259.4",16275156.2910795
"259.45",15955328.9490314
"259.5",16158947.3958062
"259.55",15754758.9962996
"259.6",15932234.9471323
"259.65",16163108.2425929
"259.7",15835345.5138007
"259.75",16174255.7604047
"259.8",15542624.7416165
"259.85",16279952.2184987
"259.9",16002518.456897
"259.95",16127015.1293679
"260",15531119.8325298
"260.05",14713751.7446631
"260.1",14262365.7204889
"260.15",14500721.6484981
"260.2",13614914.2358032
"260.25",13290057.3585738
"260.3",13326946.2928865
"260.35",12862004.3460712
"260.4",13118014.3904761
"260.45",12873452.6944473
"260.5",13117336.2811843
"260.55",13354769.5014661
"260.6",12910023.9812166
"260.65",12436049.5049249
"260.7",11956126.8381069
"260.75",12154692.0906464
"260.8",12516163.2648706
"260.85",12729655.7035051
"260.9",12909108.0937587
"260.95",12568346.5787388
"261",12719250.3076233
"261.05",12648802.3496259
"261.1",12441634.1864269
"261.15",12099129.9560217
"261.2",12081868.3366144
"261.25",11914448.6727946
"261.3",12110434.6014419
"261.35",11900597.4760485
"261.4",11564748.451942
"261.45",11497701.8689723
"261.5",11584958.0813731
"261.55",11543282.100188
"261.6",11459391.0548275
"261.65",11366358.9677187
"261.7",11355204.0339935
"261.75",11343479.367481
"261.8",11250387.7927809
"261.85",11273461.9799264
"261.9",11364955.7610498
"261.95",11335860.7593294
"262",11734281.4278688
"262.05",11609016.7380095
"262.1",11503173.8819801
"262.15",11447327.1510164
"262.2",11660428.2854457
"262.25",11901516.2549575
"262.3",11740233.3603607
"262.35",11855798.8852011
"262.4",11411490.9617172
"262.45",11709263.8695134
"262.5",11761835.8186777
"262.55",11748587.1600957
"262.6",11314762.230138
"262.65",11332411.6882986
"262.7",11293014.5959018
"262.75",11638700.4523755
"262.8",11458371.7920425
"262.85",11235419.9807585
"262.9",11361993.0010015
"262.95",11465802.7993736
"263",11507377.3683299
"263.05",11259595.3082071
"263.1",11024165.1536698
"263.15",11047534.4985219
"263.2",11256063.2372258
"263.25",10897063.7078598
"263.3",10892337.9949663
"263.35",10883522.7104838
"263.4",10754826.9998432
"263.45",10777798.2005051
"263.5",10814700.0128961
"263.55",10885461.5917451
"263.6",10808291.7090909
"263.65",10803641.1136721
"263.7",10777529.4563565
"263.75",10821414.5912703
"263.8",10629462.0327109
"263.85",10821998.330107
"263.9",10686898.0103638
"263.95",10682389.2152045
"264",10874570.4554118
"264.05",10718286.3776118
"264.1",10620434.2133932
"264.15",10689092.6224921
"264.2",10523331.609483
"264.25",10385357.0554825
"264.3",10772654.3031522
"264.35",10543191.3870151
"264.4",10770150.8188099
"264.45",10754255.3851698
"264.5",10522826.5490894
"264.55",10599848.9477744
"264.6",10482805.3638325
"264.65",10357785.4417262
"264.7",10471928.3031151
"264.75",10263633.929698
"264.8",10308068.031823
"264.85",10248928.3659946
"264.9",10256982.4162029
"264.95",10276708.0842805
"265",10388579.0611373
"265.05",10586229.703434
"265.1",10425179.9992439
"265.15",10693014.5191917
"265.2",10508207.3667418
"265.25",10774095.2035647
"265.3",10561397.3118675
"265.35",10576036.1041548
"265.4",10544962.018774
"265.45",10559727.8064816
"265.5",10394606.5536448
"265.55",10474133.0969176
"265.6",10184817.9903313
"265.65",10305884.9102374
"265.7",10158515.7108975
"265.75",10209995.9766958
"265.8",10281346.9756538
"265.85",10216810.1842945
"265.9",10278682.0914529
"265.95",10607128.9410165
"266",10448817.2084401
"266.05",10400114.4915483
"266.1",10104150.1641178
"266.15",10027783.7203084
"266.2",10248009.8875011
"266.25",10439804.0751627
"266.3",10373332.2058944
"266.35",10394872.9275508
"266.4",10053303.9799965
"266.45",10165093.2163109
"266.5",10495786.7873263
"266.55",10511083.9494429
"266.6",10288857.8950444
"266.65",10275200.0881714
"266.7",10343946.9164037
"266.75",10067781.4355053
"266.8",10038448.1975514
"266.85",10042631.3848622
"266.9",10318658.5224929
"266.95",10283838.0518973
"267",10263355.0232651
"267.05",10161503.0390669
"267.1",10536793.2101984
"267.15",10222429.8450372
"267.2",10273773.1505326
"267.25",10448803.3037582
"267.3",10368546.3980919
"267.35",10311054.8596414
"267.4",10337729.031548
"267.45",10581728.5930133
"267.5",10568563.4127019
"267.55",10285256.6375208
"267.6",10449514.5835582
"267.65",10304073.4395212
"267.7",10162349.9300729
"267.75",10198348.5839335
"267.8",9785365.48191235
"267.85",9910832.50935348
"267.9",9958329.71470623
"267.95",9787141.72916335
"268",9754647.32606019
"268.05",9886228.78302113
"268.1",9649288.19759006
"268.15",9483143.25386485
"268.2",9581936.15195917
"268.25",9842251.73886932
"268.3",9837363.59381237
"268.35",9704830.81444404
"268.4",9844901.99164344
"268.45",10156465.4593883
"268.5",9991110.02933117
"268.55",10209752.5100969
"268.6",10097432.6213787
"268.65",10164061.1808024
"268.7",10257746.7658299
"268.75",10339781.4591779
"268.8",10225425.3820511
"268.85",10533404.9040053
"268.9",10111684.2779996
"268.95",10331213.7415812
"269",10106741.3104346
"269.05",9984928.26753655
"269.1",10120567.4633263
"269.15",9701512.63852062
"269.2",9929752.64781894
"269.25",9978991.39429578
"269.3",9919726.95424104
"269.35",10427184.9328465
"269.4",10149591.238678
"269.45",9961883.52608457
"269.5",10172022.7741313
"269.55",10080398.521834
"269.6",10147937.2202946
"269.65",10541823.2083486
"269.7",10420318.1046929
"269.75",10439438.9793556
"269.8",10077779.7131991
"269.85",10399333.6865498
"269.9",10051832.6567208
"269.95",10049806.9134713
"270",9881191.485672
"270.05",9904201.93641901
"270.1",9839089.38389953
"270.15",9708252.58623546
"270.2",9675080.21695106
"270.25",9519929.85482171
"270.3",9840859.1655834
"270.35",9775892.66409405
"270.4",9801474.64745893
"270.45",9937295.96114177
"270.5",9656877.40170099
"270.55",9709020.89368233
"270.6",9824038.22311174
"270.65",10422946.9988016
"270.7",10384144.8523604
"270.75",10630121.1426564
"270.8",10833993.3941351
"270.85",10579217.6705627
"270.9",10782086.5089569
"270.95",10866445.3670703
"271",11009152.2904007
"271.05",11018227.9836715
"271.1",10792153.3761757
"271.15",10676911.4105456
"271.2",10548969.1197317
"271.25",10784091.9870081
"271.3",10552594.7313278
"271.35",10683467.2582572
"271.4",10757130.8601582
"271.45",10712413.1263998
"271.5",10644942.0937107
"271.55",10549555.2279108
"271.6",10848172.4696813
"271.65",10779515.8881639
"271.7",11033052.3832077
"271.75",10923428.0903728
"271.8",10792072.4505019
"271.85",10892604.5000067
"271.9",10800467.6881165
"271.95",10744702.5783065
"272",10541311.7011628
"272.05",10435500.8217361
"272.1",10762145.1178812
"272.15",10677015.701103
"272.2",10967114.1013254
"272.25",10956799.8725369
"272.3",11249271.5265802
"272.35",11107830.9907944
"272.4",11116562.9638404
"272.45",11110693.8684846
"272.5",11289635.2422614
"272.55",11223818.523879
"272.6",11413694.0768086
"272.65",12114040.4490797
"272.7",11602088.8895116
"272.75",11443699.5584613
"272.8",11118174.8757611
"272.85",11043360.2711628
"272.9",10831830.2380001
"272.95",11162197.7220264
"273",11314176.959987
"273.05",10867535.9395537
"273.1",11073614.063124
"273.15",11039388.414982
"273.2",11072562.0960519
"273.25",11247727.0681507
"273.3",11750295.0100091
"273.35",12091758.1821308
"273.4",12177474.4696812
"273.45",12299023.7985277
"273.5",11856227.6917294
"273.55",12310810.5218082
"273.6",12570850.8606069
"273.65",12546411.8735518
"273.7",12149935.140725
"273.75",11557874.7214985
"273.8",11297394.6772005
"273.85",12388556.4026208
"273.9",12366786.0134988
"273.95",12532036.279007
"274",12266088.0753047
"274.05",11893639.5716426
"274.1",12193383.2401562
"274.15",11940479.9212545
"274.2",11794317.1654149
"274.25",11354743.6085349
"274.3",11191621.4040491
"274.35",11165964.4399056
"274.4",10832856.1448202
"274.45",10622861.7922122
"274.5",10782514.2872783
"274.55",11235627.2422084
"274.6",11234845.7513575
"274.65",11592825.0282917
"274.7",11625217.4001987
"274.75",11299845.20721
"274.8",10957962.8024911
"274.85",10937952.0086293
"274.9",10177546.4077353
"274.95",10176441.7196906
"275",10422030.173659
"275.05",10316259.2017833
"275.1",9879454.75556051
"275.15",10719954.4593099
"275.2",10849643.5431386
"275.25",10587116.1659889
"275.3",10557497.2648386
"275.35",10408599.6027978
"275.4",10476220.3632199
"275.45",10647292.9969825
"275.5",10412146.874129
"275.55",10751750.5951057
"275.6",10851026.9331825
"275.65",10641404.9136571
"275.7",10610554.2041263
"275.75",10980584.3927741
"275.8",10676417.8011007
"275.85",10579180.7065495
"275.9",10542231.728694
"275.95",10954787.4116764
"276",10935456.4934628
"276.05",10775115.3298779
"276.1",11335360.0596153
"276.15",11413191.2789958
"276.2",11063414.0632494
"276.25",11142670.2314492
"276.3",11175613.5215904
"276.35",10948035.3736715
"276.4",10950963.6514011
"276.45",10720572.9081148
"276.5",10482509.9268472
"276.55",10555406.3484509
"276.6",10612589.6259594
"276.65",10765085.5029868
"276.7",10660068.9167238
"276.75",10726199.3391992
"276.8",10428975.4642131
"276.85",10182895.177839
"276.9",9906242.07566564
"276.95",10209489.1456384
"277",9947443.13750224
"277.05",9748934.08602893
"277.1",10003759.7138914
"277.15",9712825.91387453
"277.2",9762905.88611332
"277.25",10024807.9517933
"277.3",10005209.1943612
"277.35",10073630.319022
"277.4",10112831.3885319
"277.45",9761011.88328052
"277.5",9930055.33744521
"277.55",10098877.5094969
"277.6",9811936.12897285
"277.65",9757911.31223354
"277.7",9770264.10438039
"277.75",10401105.092327
"277.8",10206017.1757595
"277.85",10236649.2035193
"277.9",10556173.9736301
"277.95",10240856.2945431
"278",10157337.8811384
"278.05",10045743.4226797
"278.1",10109703.7475766
"278.15",10327662.4179116
"278.2",10286646.8851659
"278.25",10295549.9235909
"278.3",10317577.2766159
"278.35",10040852.4641107
"278.4",10108040.3047363
"278.45",10505877.0818284
"278.5",10409945.6666642
"278.55",10520045.9617303
"278.6",10487648.0744245
"278.65",10819752.9879336
"278.7",10900729.5822371
"278.75",11189949.5572899
"278.8",10948340.2550607
"278.85",10916140.6024521
"278.9",10599432.4199145
"278.95",10503647.9582121
"279",10397391.5678228
"279.05",10370135.2154231
"279.1",10366671.8210845
"279.15",10473772.9206741
"279.2",10705048.5250923
"279.25",10711583.9135082
"279.3",10834869.9967609
"279.35",10924483.6988951
"279.4",10790919.8436821
"279.45",10855553.8650324
"279.5",11011530.6646668
"279.55",10785536.2939359
"279.6",10806889.7456149
"279.65",10626653.6882828
"279.7",10742068.4759401
"279.75",10655070.0376355
"279.8",10383780.9568581
"279.85",10426291.176631
"279.9",10921481.4068737
"279.95",11292518.0298657
"280",11097460.5659406
"280.05",11115201.6110915
"280.1",11555112.6246241
"280.15",11613248.5285814
"280.2",11263391.7608785
"280.25",11485540.9190174
"280.3",11313710.0386233
"280.35",11254076.7619303
"280.4",10829217.8593716
"280.45",10958610.6573016
"280.5",10707640.6755285
"280.55",10766715.8005059
"280.6",10513412.0861489
"280.65",10870650.7458408
"280.7",10825370.6587011
"280.75",10566411.0205128
"280.8",10392926.0300908
"280.85",10280412.3253151
"280.9",10149213.506713
"280.95",10434192.2488024
"281",10139715.0904631
"281.05",10376939.5514926
"281.1",10447199.15563
"281.15",10324571.1413476
"281.2",10607008.4579519
"281.25",10565742.7505793
"281.3",10578971.2857595
"281.35",10483845.1242494
"281.4",10305428.6835364
"281.45",10074441.7120382
"281.5",10428618.8899516
"281.55",10243073.9744562
"281.6",10093615.8864093
"281.65",10232922.5021849
"281.7",9972291.45498153
"281.75",10020475.149244
"281.8",9849872.19699915
"281.85",9872944.49095289
"281.9",9989886.74056793
"281.95",9466270.65048943
"282",9606394.43481364
"282.05",9706632.8340251
"282.1",10056496.2194004
"282.15",10018132.1400783
"282.2",10041882.548682
"282.25",9985426.82617389
"282.3",9968840.76643781
"282.35",9623670.44339648
"282.4",9414179.68021563
"282.45",9722108.69983155
"282.5",9547608.47761642
"282.55",9740050.17575302
"282.6",9430881.28154482
"282.65",9520008.08550211
"282.7",9416236.2095651
"282.75",9552682.63380461
"282.8",9760723.51859516
"282.85",9629493.76646564
"282.9",9624509.05433631
"282.95",9480854.1514684
"283",9640930.54560773
"283.05",9556550.09404257
"283.1",9752256.54609255
"283.15",9754193.95376019
"283.2",9907499.13949695
"283.25",9589379.96229163
"283.3",9711269.28584157
"283.35",9984831.43182325
"283.4",9614831.44552497
"283.45",10005215.5178767
"283.5",9906231.44427036
"283.55",9813931.85499939
"283.6",9849763.66136429
"283.65",9629192.45787715
"283.7",9581654.22862749
"283.75",9709939.60014442
"283.8",9740398.6674565
"283.85",9518908.74258348
"283.9",9711584.42569899
"283.95",9558207.4596983
"284",9509417.50572916
"284.05",9089359.4245155
"284.1",9035845.61949851
"284.15",9197234.53922108
"284.2",9238598.33928996
"284.25",9143830.39767917
"284.3",9343675.89855493
"284.35",9402494.77341729
"284.4",9346513.5039122
"284.45",9370295.95258144
"284.5",9610657.6997754
"284.55",9689680.44076851
"284.6",9781957.01794695
"284.65",9527999.49280248
"284.7",9373939.56910472
"284.75",9469149.59264023
"284.8",9426359.31835609
"284.85",9524952.17523255
"284.9",9566587.96827726
"284.95",9668704.98079067
"285",9496036.00670497
"285.05",9431224.94301169
"285.1",9923255.12016003
"285.15",9909105.7295655
"285.2",10150381.6080466
"285.25",9813702.15818541
"285.3",9800333.48870484
"285.35",9834680.43633009
"285.4",9501334.21545569
"285.45",9685137.70067612
"285.5",10018262.1998811
"285.55",10247719.1165502
"285.6",10283042.134575
"285.65",10793633.5358773
"285.7",10731607.9607035
"285.75",10914904.8420197
"285.8",10323388.622721
"285.85",10193684.1834311
"285.9",10062789.9754361
"285.95",10388019.1164749
"286",10186256.7881833
"286.05",9976643.60958133
"286.1",9612517.86689768
"286.15",9811545.86655663
"286.2",9603840.47690775
"286.25",9862348.93419527
"286.3",9880312.36108669
"286.35",10146954.1897807
"286.4",10106978.9145196
"286.45",9963093.5331182
"286.5",9869994.95436614
"286.55",9745859.10347258
"286.6",9642687.92822978
"286.65",9939102.88859795
"286.7",9762408.90008842
"286.75",9685858.16580374
"286.8",9949653.3354377
"286.85",9360379.46201534
"286.9",9647550.42672656
"286.95",9508625.84849015
"287",9871508.93545698
"287.05",9948648.89068176
"287.1",10032520.095436
"287.15",9734262.68466188
"287.2",9957983.23032469
"287.25",10019414.6304922
"287.3",9987271.5962849
"287.35",10391741.8646584
"287.4",10041320.1335774
"287.45",10806524.6393234
"287.5",10511360.8327012
"287.55",10136730.9549143
"287.6",10091204.3295181
"287.65",10216819.5450935
"287.7",9962322.10112334
"287.75",9927315.77811936
"287.8",9696425.92864912
"287.85",10294848.2043266
"287.9",10140932.1384757
"287.95",10262185.3331641
"288",10580479.421283
"288.05",11418141.4815462
"288.1",11506613.2231195
"288.15",11691842.7448937
"288.2",11594743.4028195
"288.25",11006349.4832966
"288.3",10666136.5509694
"288.35",10529093.6418028
"288.4",10010708.957147
"288.45",10014618.6148353
"288.5",10135167.8159217
"288.55",10006000.4896971
"288.6",9778417.36811175
"288.65",10110844.8660127
"288.7",10231408.2774778
"288.75",10338436.2703653
"288.8",10090141.6880326
"288.85",10248802.1027002
"288.9",9772757.94036225
"288.95",9932155.39546605
"289",9851217.32247401
"289.05",9974722.47865156
"289.1",9791616.61757563
"289.15",9987897.95653168
"289.2",10061085.0142734
"289.25",10054066.0357951
"289.3",10034114.1511157
"289.35",10155376.3514239
"289.4",10207990.2383234
"289.45",10363007.8426892
"289.5",10105768.9712508
"289.55",10240798.493778
"289.6",10204221.4156978
"289.65",10206824.4931988
"289.7",10929186.9934949
"289.75",11351833.134026
"289.8",11514562.4070163
"289.85",10745037.8988929
"289.9",11178591.5207998
"289.95",10759637.8187815
"290",10761879.9543813
"290.05",10702965.5626395
"290.1",10650638.8272661
"290.15",11305938.1326311
"290.2",11203009.2772844
"290.25",11485286.1753001
"290.3",11342910.2556291
"290.35",11757012.8524556
"290.4",12257767.7062457
"290.45",12585138.1127308
"290.5",11900837.8645441
"290.55",12875455.4573591
"290.6",12921695.1203523
"290.65",13574658.8290033
"290.7",13174357.3403989
"290.75",12653850.0418883
"290.8",15484205.4784169
"290.85",15317630.9916385
"290.9",15306944.6417941
"290.95",15612689.0599263
"291",15629152.5086405
"291.05",17576601.604618
"291.1",24882076.0522384
"291.15",23459965.1421467
"291.2",23416016.4117127
"291.25",22716724.759785
"291.3",22504442.4714123
"291.35",22404855.9801611
"291.4",22417103.1381586
"291.45",26048543.9016322
"291.5",25526968.0492623
"291.55",25206467.3547596
"291.6",24426315.1824746
"291.65",23988794.1997263
"291.7",25351659.5822181
"291.75",23821870.2535352
"291.8",24455394.296317
"291.85",23092578.2502549
"291.9",39245735.7535838
"291.95",43939485.7726006
"292",43523755.4696661
"292.05",40831804.4388522
"292.1",40029855.7399429
"292.15",39957792.5733771
"292.2",39064480.3988049
"292.25",39739691.674295
"292.3",37077635.1844079
"292.35",36437890.8171909
"292.4",35436424.5257482
"292.45",34397795.4484043
"292.5",34209219.1988431
"292.55",32914115.4777666
"292.6",39250036.6255579
"292.65",49309938.1394331
"292.7",46862955.750945
"292.75",44881814.3983155
"292.8",43329974.0440457
"292.85",41285324.1792962
"292.9",38760845.0769953
"292.95",37546574.9480616
"293",35837686.0053171
"293.05",34737869.161287
"293.1",34021381.3744838
"293.15",32983347.7416581
"293.2",31589977.4638252
"293.25",31037475.2905192
"293.3",31024169.9462426
"293.35",30375157.6853046
"293.4",29533799.4957423
